,Animation Length,Torso Verticality Mean,Torso Verticality Std.,Instability,Root Energy,Hand Energy,Foot Energy,Head Energy
132_02,1141,0.9652174989000001,0.043085758700000004,0.1032238848,0.1271664412,0.1271664412,0.1424352076,0.030910690900000003
132_03,1477,0.9411581328,0.0661722462,0.10089323110000001,0.14536738700000001,0.14536738700000001,0.1234640783,0.0418112605
132_04,1350,0.951459829,0.0452352106,0.1154778645,0.1500381962,0.1500381962,0.1202578011,0.0379409069
132_05,1316,0.9391275416,0.0590253702,0.10171621,0.1872507173,0.1872507173,0.1323781936,0.037822089
132_06,1328,0.9565681359,0.035595124,0.1377140399,0.1655461974,0.1655461974,0.1206841028,0.0343709845
132_07,903,0.9201845789,0.0531110936,0.047187335500000004,0.2462110659,0.2462110659,0.158955438,0.060477714800000006
132_08,1453,0.93546792,0.0548912531,0.1028881328,0.20004273690000002,0.20004273690000002,0.1189034706,0.0524379756
132_09,1182,0.9068314327,0.0799164915,0.1227439396,0.25715432380000003,0.25715432380000003,0.1518206642,0.060424462500000005
132_10,1624,0.9622028202,0.0308954591,0.1060171793,0.148602967,0.148602967,0.11271728880000001,0.0377867663
132_11,1610,0.9715144339,0.0274199097,0.1027779027,0.13464283900000001,0.13464283900000001,0.1084539595,0.031606850900000004
132_12,1581,0.9668360994,0.0209009814,0.09637298150000001,0.1287971195,0.1287971195,0.1140403034,0.0300698033
132_13,9514,0.9945766222,0.0065524627,0.1233032538,0.1325553702,0.1325553702,0.1807204286,0.0238031566
132_14,6631,0.9927360592000001,0.0067441909000000005,0.12471160220000001,0.1457393308,0.1457393308,0.16427601800000002,0.0180402521
132_15,6545,0.9809047108000001,0.0264617553,0.1365463426,0.17452148680000001,0.17452148680000001,0.2042617831,0.0201026825
132_16,9306,0.9918123106000001,0.0093098877,0.23804213170000002,0.1899823348,0.1899823348,0.2152859105,0.023843851000000003
132_17,268,0.9855573244,0.0155976436,0.1158449567,0.1090891333,0.1090891333,0.3144722802,0.0220154103
132_18,425,0.9927501224,0.0090026308,0.7584292501000001,0.17492192780000002,0.17492192780000002,0.374273034,0.021558320500000002
132_19,271,0.9852148426,0.0184661552,0.224271452,0.16270073840000002,0.16270073840000002,0.32174993290000004,0.0265559847
132_20,342,0.9855961466000001,0.0173500762,0.2602210028,0.2544246375,0.2544246375,0.4187284546,0.0227332201
132_21,354,0.9870053225000001,0.0152534729,0.1932028364,0.21354999870000002,0.21354999870000002,0.3662761398,0.0198372812
132_22,371,0.9883761079000001,0.016269199300000002,0.2754938321,0.2095483612,0.2095483612,0.4029813672,0.0217132306
132_23,746,0.9635336544,0.033362968800000004,0.1974339513,0.14150117010000002,0.14150117010000002,0.2395683495,0.0322026951
132_24,739,0.9723739125,0.023987975,0.23995420920000002,0.1499631554,0.1499631554,0.23268340280000002,0.0276449587
132_25,556,0.9559222608000001,0.0328315586,0.3901030283,0.1349813611,0.1349813611,0.35322678630000004,0.0406812421
132_26,637,0.9792862977000001,0.0202128952,0.27081558980000003,0.1160457787,0.1160457787,0.1995302257,0.030914760200000002
132_27,727,0.9745206630000001,0.0260951882,0.3120270182,0.11312089680000001,0.11312089680000001,0.1812873899,0.0297978967
132_28,718,0.966296554,0.0388989287,0.26074270320000004,0.11572269260000001,0.11572269260000001,0.1947931973,0.0306538145
132_29,777,0.9971687842,0.0030269087000000003,0.2693601591,0.0859661337,0.0859661337,0.2164321981,0.0165324998
132_30,783,0.9956667882,0.004545945,0.2118198095,0.09622482410000001,0.09622482410000001,0.2357278321,0.0177344237
132_31,718,0.9941279799,0.0060267153,0.2099197543,0.12157381190000001,0.12157381190000001,0.23837124170000001,0.022593207900000002
132_32,644,0.9896716320000001,0.0080186487,0.2980446378,0.1502863974,0.1502863974,0.2703548713,0.0235524424
132_33,411,0.9891247532,0.012967061,0.4684016139,0.21349461900000002,0.21349461900000002,0.3280034651,0.0355245905
132_34,517,0.985002746,0.0126712869,0.28417148140000004,0.1677514198,0.1677514198,0.2987753037,0.0260555376
132_35,1265,0.9192301023,0.049123526800000004,0.1460289142,0.1035062548,0.1035062548,0.13683844250000002,0.022031426700000002
132_36,3895,0.8973251990000001,0.0356107974,0.17391060290000002,0.1290968535,0.1290968535,0.2233601204,0.0265873164
132_37,6731,0.9960675939,0.0037632761000000003,0.2896764404,0.1381275717,0.1381275717,0.23905483100000002,0.016767972500000002
132_38,180,0.9996305185000001,5.11519e-05,0.0360830875,0.0051855536,0.0051855536,0.0028602719,0.0015916284
132_39,6249,0.9959669112,0.0053120658,0.1855495725,0.10700302710000001,0.10700302710000001,0.1700225558,0.0170794602
132_40,847,0.9993508609,0.0006203496000000001,0.1884777081,0.0379513841,0.0379513841,0.2036106598,0.0083691831
132_41,6359,0.9971000841000001,0.0036933842,0.0535121355,0.054699051000000005,0.054699051000000005,0.17087512330000001,0.012640422
132_42,690,0.9971357698000001,0.0025619362,0.17208513020000002,0.31610206,0.31610206,0.2366455556,0.0162604971
132_43,804,0.9969935058,0.0030355397,0.21696954370000002,0.29750592800000003,0.29750592800000003,0.21115951700000002,0.0174037281
132_44,5203,0.9941331179,0.0050764822,0.1864989554,0.2894793157,0.2894793157,0.2133590978,0.020437312200000002
132_45,1531,0.9959608264,0.0031069877,0.13150629190000002,0.059514331600000005,0.059514331600000005,0.1404394294,0.0127210197
132_46,1223,0.9966888545,0.0024011838,0.11446765960000001,0.0559154799,0.0559154799,0.1520482313,0.010953755400000001
132_47,1510,0.9976018174000001,0.0022212161000000003,0.1383843881,0.0615183726,0.0615183726,0.13331798420000002,0.0082869053
132_48,1625,0.9976025442,0.0017829275,0.1147986037,0.0577993859,0.0577993859,0.12257281760000001,0.0086284504
132_49,1748,0.9973755066000001,0.001795675,0.1099666832,0.0544625916,0.0544625916,0.11205175690000001,0.0080977839
132_50,2139,0.9956710821,0.0037906337,0.12398865490000001,0.049170184000000006,0.049170184000000006,0.09420415110000001,0.009345479
132_51,174,0.9989127778,0.000249408,0.0280085295,0.0061649913,0.0061649913,0.0050187829,0.0023402192000000002
132_52,1335,0.9568118551,0.076264734,0.2054902921,0.1873047971,0.1873047971,0.16287869770000002,0.053266576
132_53,6502,0.9859136695,0.0087469242,0.1886303813,0.2188760323,0.2188760323,0.2053875614,0.0190448824
132_54,6029,0.9960316589,0.0034654140000000004,0.19794719930000002,0.33645038310000003,0.33645038310000003,0.1934536321,0.0246560082
132_55,3095,0.9949785128,0.005710588,0.1802853393,0.1272215933,0.1272215933,0.1929447255,0.0189166064
132_56,7084,0.9976969935000001,0.0023345962,0.4435498698,0.0914347949,0.0914347949,0.2798165905,0.0164761639
133_01,1375,0.544949428,0.4109613562,0.1849908079,0.1657163272,0.1657163272,0.1745403167,0.0483426884
133_02,1434,0.4875199821,0.38527396350000004,0.1803744308,0.17323848190000002,0.17323848190000002,0.1847897266,0.0519079686
133_03,1259,0.8758708093,0.0898807238,0.20878140790000002,0.1485834301,0.1485834301,0.1753030935,0.0399537013
133_04,783,0.8863885387,0.0470165591,0.2624210758,0.1662251287,0.1662251287,0.2387018229,0.044207624
133_05,976,0.8637389345,0.1066886975,0.2440453497,0.15511808330000001,0.15511808330000001,0.2242760373,0.0439927289
133_06,881,0.8863449825,0.07699310770000001,0.243393037,0.1417853872,0.1417853872,0.2258351946,0.040794706
133_07,982,0.9006151670000001,0.057931126000000006,0.25000889330000003,0.1528233417,0.1528233417,0.2055070008,0.040913694
133_08,1231,0.8411242129000001,0.26577673020000003,0.084827148,0.22905133630000002,0.22905133630000002,0.115729917,0.0666796928
133_09,1729,0.8972149739,0.11022812920000001,0.0997719261,0.1852794745,0.1852794745,0.1571688946,0.0635775219
133_10,1323,0.9322494207,0.0400973829,0.08846335100000001,0.39326650760000004,0.39326650760000004,0.1194450651,0.0402434235
133_11,1062,0.8691642301,0.10711293570000001,0.1985802659,0.1357381306,0.1357381306,0.1902197621,0.0503214647
133_12,970,0.8962172316,0.0678665941,0.1718381213,0.1820819199,0.1820819199,0.2011919128,0.0510246909
133_13,1142,0.9105099431,0.0552354313,0.17723831980000002,0.1451991328,0.1451991328,0.1767752139,0.0452742365
133_14,888,0.890292406,0.0400933017,0.1595426743,0.1483780952,0.1483780952,0.2159735847,0.0337761403
133_15,888,0.929090441,0.0258316842,0.1082332771,0.137095096,0.137095096,0.1981145701,0.026855634000000003
133_16,505,0.8953344831000001,0.0331403389,0.1331051511,0.0942116322,0.0942116322,0.1791220031,0.0392269198
133_17,577,0.8975512693000001,0.0247451954,0.2900915864,0.2295696284,0.2295696284,0.31714948930000003,0.036524314700000005
133_18,469,0.9085980493,0.0258963353,0.1510759794,0.12414049490000001,0.12414049490000001,0.1938717837,0.036200494300000004
133_19,834,0.8936488182000001,0.0178931906,0.16801077720000002,0.1519610411,0.1519610411,0.2208653744,0.025721505000000002
133_20,1091,0.9285290155,0.0307807212,0.10490861230000001,0.1383093644,0.1383093644,0.2014766717,0.030292092500000003
133_21,786,0.8817422638,0.045926091,0.1296783165,0.0935915196,0.0935915196,0.16881277190000002,0.0232829823
133_22,759,0.8869343878,0.0450229174,0.14409320620000002,0.12819481900000002,0.12819481900000002,0.1891284165,0.026658467
133_23,848,0.8977452163,0.038794242300000004,0.1346532856,0.1060389347,0.1060389347,0.201449182,0.0258899694
133_24,946,0.9185206578,0.0330143684,0.1618293859,0.1464457164,0.1464457164,0.20558970910000002,0.0394348951
133_25,410,0.9926782368,0.0066179808,1.1851527108,0.0757565087,0.0757565087,0.0265894061,0.0112871029
133_26,1233,0.9273453798,0.1028090634,0.1287133403,0.16701793480000002,0.16701793480000002,0.1500091146,0.0510470045
134_01,357,0.8619258695,0.14643248350000002,1.9759048489,0.1313281865,0.1313281865,0.2095702559,0.0501135188
134_02,263,0.9694530533000001,0.013272450100000001,1.4825635826,0.1417501917,0.1417501917,0.1963064482,0.0325029472
134_03,399,0.9592045867000001,0.026119380900000003,0.16166147890000002,0.0993689854,0.0993689854,0.0805967644,0.0210081101
134_04,191,0.9831972612000001,0.0005081823,0.5777455615,0.0074338132,0.0074338132,0.0051364631000000004,0.0028244821
134_05,324,0.9015845827000001,0.0757607552,2.1834783084,0.24535025770000002,0.24535025770000002,0.28334507000000003,0.0531938304
134_06,299,0.9803912994,0.0122368152,1.7928218075,0.2026922155,0.2026922155,0.2086426978,0.0337910567
134_07,302,0.9508886508000001,0.038818338200000004,2.2868606675,0.2969179867,0.2969179867,0.2594416184,0.0440178674
134_08,260,0.9329775416,0.0178432293,1.6756992702,0.2679498047,0.2679498047,0.2701623839,0.0462227873
134_09,202,0.9476498422,0.014356337600000001,0.7603690292,0.2491952383,0.2491952383,0.286029699,0.050498696600000004
134_10,342,0.8870167931,0.11374460950000001,0.3616588774,0.2229165142,0.2229165142,0.21308033040000002,0.0636852629
134_11,341,0.9023034701,0.1180599424,1.9629823256,0.2549975349,0.2549975349,0.2297066915,0.0571544542
134_12,368,0.9695048919,0.032740641,0.4232848141,0.1855374408,0.1855374408,0.1770382785,0.0363343938
134_13,441,0.9755894721,0.0205835191,0.34350065500000004,0.18391063700000002,0.18391063700000002,0.1638466825,0.0437141863
134_14,474,0.9644605740000001,0.052436343,0.2240147667,0.1077272184,0.1077272184,0.14698721580000002,0.0369274464
134_15,258,0.9637483829000001,0.0244644574,0.22849637080000001,0.2012874725,0.2012874725,0.1105858235,0.0436539804
135_01,6116,0.9494275656000001,0.051165960100000005,1.0910904178,0.2419983882,0.2419983882,0.1849710326,0.0463286708
135_02,5202,0.9543912385000001,0.0430882295,1.1874603446,0.2484012818,0.2484012818,0.1918301279,0.0450931997
135_03,2749,0.9621858007,0.0271851332,1.0691815828,0.0859575971,0.0859575971,0.1833762029,0.025537363
135_04,1316,0.9636094233,0.02674875,1.2487765066,0.10781062420000001,0.10781062420000001,0.21911388810000001,0.029409918
135_05,2460,0.9606692805,0.0243903875,0.1101745444,0.1728436736,0.1728436736,0.17681126960000002,0.0292013274
135_06,3261,0.9689635794,0.0232504327,1.3599409898,0.2524157146,0.2524157146,0.2209717679,0.044750348200000005
135_07,1472,0.9014350782,0.0896271087,1.4848622373,0.1966792149,0.1966792149,0.2906658777,0.0683701333
135_08,291,0.9264590279,0.0041210683,0.047286012200000005,0.005490084100000001,0.005490084100000001,0.0032454045,0.0020436014
135_09,2150,0.9599913010000001,0.0208690625,0.12145495590000001,0.13492472900000002,0.13492472900000002,0.1775040386,0.0248567999
135_10,2001,0.9672670901,0.017935429000000003,0.0842679442,0.150279051,0.150279051,0.17912555500000002,0.028945931100000002
135_11,2446,0.8785527562000001,0.0810984363,1.2300609231,0.1462789152,0.1462789152,0.2886230502,0.055963660500000005
136_01,872,0.7255828458,0.030189451000000003,0.2669680139,0.0273114528,0.0273114528,0.2845012825,0.0169045925
136_02,860,0.6851375822,0.0384146285,0.3169166049,0.0256377008,0.0256377008,0.2871194346,0.0182798183
136_03,1195,0.6020707373,0.0416097267,0.2345331903,0.019503352800000002,0.019503352800000002,0.2279037858,0.010703463
136_04,1268,0.6248935170000001,0.0737171527,0.1986850877,0.022041885900000002,0.022041885900000002,0.2256411892,0.015494009000000001
136_05,1022,0.8346468419,0.0841300509,0.2021715812,0.0416007318,0.0416007318,0.2643631728,0.0273013097
136_06,943,0.792256877,0.1039804674,0.1065817482,0.034619639,0.034619639,0.24489664760000002,0.0251727188
136_07,1107,0.7603020330000001,0.0377911741,0.1308020067,0.0258621333,0.0258621333,0.24304350830000002,0.0200790297
136_08,1332,0.7775299368,0.10137240780000001,0.1516483284,0.0276208064,0.0276208064,0.2031406133,0.0240691648
136_09,1130,0.742488504,0.1073055306,0.1387272646,0.025890515200000002,0.025890515200000002,0.23321258900000003,0.0169403495
136_10,1337,0.717761525,0.0816231404,0.1836143381,0.0471788796,0.0471788796,0.23178418150000002,0.013940456
136_11,1438,0.7284112097000001,0.079900698,0.1610020458,0.0214579392,0.0214579392,0.20685579910000002,0.0120797045
136_12,1307,0.7062477853,0.0368639648,0.1072565902,0.0217325997,0.0217325997,0.2064228978,0.0118876893
136_13,1252,0.580708269,0.09481562780000001,0.0899831838,0.0259999703,0.0259999703,0.192821066,0.0138752986
136_14,1065,0.6528743021,0.13631414290000002,0.1022958536,0.0302471063,0.0302471063,0.22186014410000002,0.017821492600000002
136_15,1350,0.6135139827,0.17283673230000002,0.126924336,0.0259115458,0.0259115458,0.2020921755,0.0238540593
136_16,1259,0.6337072173,0.0741794966,0.401225276,0.026070389500000003,0.026070389500000003,0.2110564285,0.0161131126
136_17,2120,0.9987796071,0.0017030076,0.0898046323,0.0326091816,0.0326091816,0.1501409481,0.0114650412
136_18,1492,0.9977119267000001,0.0027540294,0.1171788718,0.0444476331,0.0444476331,0.1946450569,0.0138453677
136_19,175,0.9783001571000001,0.0050379133,0.045706994800000005,0.0140228952,0.0140228952,0.010914908400000001,0.0055242075
136_20,993,0.9985757938000001,0.0011709319000000001,0.10199436020000001,0.0421322104,0.0421322104,0.24409771830000002,0.0123233247
136_21,601,0.9987173048,0.0019867345,0.0946798707,0.1128174816,0.1128174816,0.3147333959,0.0148671663
136_22,836,0.9978058218,0.002293826,0.11659656700000001,0.1111785348,0.1111785348,0.261128994,0.015419657600000001
136_23,742,0.9983064543000001,0.0022219056,0.08671219620000001,0.08671817870000001,0.08671817870000001,0.2817101841,0.012519657600000001
136_24,1075,0.9995040761,0.0006598183,0.0637052096,0.0371560364,0.0371560364,0.228807269,0.0085887715
136_25,1789,0.9992111504000001,0.0005352581,0.0624339515,0.025426909600000002,0.025426909600000002,0.1734263581,0.010325570000000001
136_26,1422,0.9991974653000001,0.0007000932,0.0583572328,0.0260670325,0.0260670325,0.18375840440000002,0.0095468095
136_27,1087,0.9991971190000001,0.0006834804,0.13900814,0.05766904900000001,0.05766904900000001,0.2429236529,0.0157133868
136_28,1114,0.9970252294,0.0131611864,0.11039678010000001,0.0561527921,0.0561527921,0.23187072020000002,0.0184594138
136_29,1182,0.9988352671,0.0011284602,0.0805819695,0.0335087431,0.0335087431,0.2106372787,0.0169024711
136_30,1272,0.9982537252,0.0014676901,0.09902216030000001,0.0376418462,0.0376418462,0.21034170300000002,0.0169625171
136_31,1436,0.9952595363000001,0.0064970489,0.1743251743,0.0636180828,0.0636180828,0.2052020343,0.0165187954
136_32,1443,0.9900001217000001,0.008963181,0.0795497669,0.035838746000000005,0.035838746000000005,0.1206436104,0.0098740892
136_33,986,0.9720886710000001,0.059673672600000005,0.1167510068,0.1994515469,0.1994515469,0.0840060078,0.0341554046
137_01,2163,0.7859094277,0.23523656280000002,0.0764640523,0.0694232236,0.0694232236,0.0847029734,0.0229711195
137_02,2167,0.6906090305,0.3610761663,0.0578896761,0.06395180140000001,0.06395180140000001,0.1025050389,0.024581808900000002
137_03,6541,0.9320582233,0.1140567875,0.044567818700000005,0.037679378400000005,0.037679378400000005,0.0638688462,0.0134271227
137_04,1937,0.9879566201000001,0.0111815319,0.0749944825,0.062002172200000004,0.062002172200000004,0.1958828864,0.0156294283
137_05,1759,0.6727253056,0.1782370076,0.1166707148,0.0445634428,0.0445634428,0.1088175668,0.0462293961
137_06,1629,0.6814850960000001,0.2763090781,0.1075744215,0.0928160175,0.0928160175,0.1395342164,0.0566188159
137_07,4775,0.49533342500000005,0.2250304507,0.1901159902,0.0611314612,0.0611314612,0.099459906,0.0512235619
137_08,1938,0.7608504336,0.1007475253,0.3486317118,0.06376152880000001,0.06376152880000001,0.2154935724,0.0431924151
137_09,2470,0.9191962039,0.09645698820000001,0.0624157407,0.060323237200000004,0.060323237200000004,0.0852766897,0.0375867166
137_10,2246,0.6162907151,0.4060597191,0.0670275978,0.0535829317,0.0535829317,0.08059521530000001,0.0301584994
137_11,4930,0.7346811006,0.1260246643,0.0647780922,0.0839052248,0.0839052248,0.08139202870000001,0.0525987647
137_12,1969,0.8879356707,0.0498896734,0.096152918,0.059735886,0.059735886,0.2048966183,0.0464800036
137_13,2963,0.9259298295,0.1115131337,0.0762282737,0.1240141525,0.1240141525,0.1025570683,0.032825113
137_14,2264,0.542347338,0.6351029424,0.0777877719,0.1308678799,0.1308678799,0.09154488150000001,0.0428294706
137_15,5382,0.950206886,0.065437114,0.0775144576,0.1536185765,0.1536185765,0.0772420454,0.040954274400000004
137_16,1532,0.9672409477,0.06955521020000001,0.1545415044,0.2229064775,0.2229064775,0.24787304640000002,0.038941004
